order id,order date,ship mode,customer id,customer name,origin channel,city,state,postal code,region,arrival scan date,on truck scan date,ready to ship date,pickup date,order_date_day,arrival_scan_day,on_truck_scan_day,ready_to_ship_day,pickup_day
CA-2017-110065,2017-08-05,Standard Class,SP-20650,Stephanie Phelps,Sales,New York City,New York,10009,East,,,,,Saturday,,,,
CA-2019-163804,2019-12-02,Standard Class,DB-13270,Deborah Brumfield,Facebook,Providence,Rhode Island,2908,East,,2019-12-11,,,Monday,,Wednesday,,
CA-2019-113845,2019-11-20,Standard Class,FA-14230,Frank Atkinson,Sales,Orlando,Florida,32839,South,2019-12-02,2019-11-27,,,Wednesday,Monday,Wednesday,,
CA-2017-129147,2017-11-02,Standard Class,LC-17050,Liz Carlisle,Email,Medina,Ohio,44256,East,,,,,Thursday,,,,
CA-2018-109862,2018-10-25,Standard Class,HK-14890,Heather Kirkland,Sales,Newark,Delaware,19711,East,,,,,Thursday,,,,
CA-2018-153752,2018-12-06,Second Class,RO-19780,Rose O'Brian,Email,Arlington,Virginia,22204,South,,,,,Thursday,,,,
CA-2017-103660,2017-08-25,Standard Class,MW-18220,Mitch Webber,Email,Seattle,Washington,98103,West,,,,,Friday,,,,
CA-2018-103716,2018-04-30,Standard Class,KB-16585,Ken Black,Sales,San Francisco,California,94110,West,,,,,Monday,,,,
CA-2018-107678,2018-04-21,Standard Class,JK-16090,Juliana Krohn,Email,Louisville,Kentucky,40214,South,,,,,Saturday,,,,
CA-2018-135489,2018-09-19,Second Class,GW-14605,Giulietta Weimer,Email,New York City,New York,10024,East,,,,,Wednesday,,,,
CA-2019-112277,2019-09-10,Standard Class,SC-20695,Steve Chapman,Sales,Fort Lauderdale,Florida,33311,South,,2019-09-18,2019-09-16,2019-09-18,Tuesday,,Wednesday,Monday,Wednesday
CA-2020-159156,2020-11-13,First Class,KB-16600,Ken Brennan,Sales,New York City,New York,10009,East,,2020-11-16,,,Friday,,Monday,,
CA-2020-124205,2020-09-15,Standard Class,TC-21145,Theresa Coyne,Sales,Lakewood,New Jersey,8701,East,,2020-09-23,,,Tuesday,,Wednesday,,
CA-2018-145394,2018-11-16,Standard Class,MC-17605,Matt Connell,Sales,Chicago,Illinois,60610,Central,,,,,Friday,,,,
CA-2019-140438,2019-12-24,Second Class,PW-19030,Pauline Webber,Sales,New York City,New York,10009,East,,2019-12-30,,,Tuesday,,Monday,,
CA-2019-162110,2019-07-18,Standard Class,NP-18670,Nora Paige,Email,Phoenix,Arizona,85023,West,,2019-07-24,,,Thursday,,Wednesday,,
CA-2019-140249,2019-09-27,Standard Class,SW-20455,Shaun Weien,Email,Seattle,Washington,98103,West,2019-10-08,2019-10-04,,,Friday,Tuesday,Friday,,
CA-2018-104115,2018-06-12,Standard Class,JH-15910,Jonathan Howell,Email,West Palm Beach,Florida,33407,South,,,,,Tuesday,,,,
CA-2017-164182,2017-07-14,Standard Class,ST-20530,Shui Tom,Email,Philadelphia,Pennsylvania,19140,East,,,,,Friday,,,,
CA-2018-139248,2018-07-25,Standard Class,RD-19930,Russell D'Ascenzo,Email,Los Angeles,California,90032,West,,,,,Wednesday,,,,
CA-2018-129917,2018-10-02,First Class,HM-14980,Henry MacAllister,Email,Los Angeles,California,90008,West,,,,,Tuesday,,,,
CA-2018-110765,2018-10-16,Second Class,MP-17965,Michael Paige,Sales,New York City,New York,10011,East,,,,,Tuesday,,,,
US-2019-119298,2019-11-25,First Class,EP-13915,Emily Phan,Email,Jonesboro,Arkansas,72401,South,,2019-11-29,,,Monday,,Friday,,
US-2020-101840,2020-02-06,Standard Class,SP-20545,Sibella Parks,Sales,New York City,New York,10024,East,,2020-02-14,,,Thursday,,Friday,,
CA-2020-118724,2020-07-21,Second Class,AR-10825,Anthony Rawles,Sales,Concord,California,94521,West,,2020-07-29,,,Tuesday,,Wednesday,,
CA-2020-118864,2020-06-15,Second Class,KH-16690,Kristen Hastings,Sales,Los Angeles,California,90032,West,,2020-06-22,,,Monday,,Monday,,
CA-2020-141439,2020-11-26,Standard Class,TT-21460,Tonja Turnell,Facebook,Richmond,Indiana,47374,Central,,2020-12-02,2020-12-01,2020-12-02,Thursday,,Wednesday,Tuesday,Wednesday
US-2020-141558,2020-03-11,Standard Class,MH-17290,Marc Harrigan,Facebook,Philadelphia,Pennsylvania,19140,East,,2020-03-18,,,Wednesday,,Wednesday,,
CA-2018-166583,2018-06-26,Standard Class,VD-21670,Valerie Dominguez,Email,Houston,Texas,77070,Central,,,,,Tuesday,,,,
US-2019-144351,2019-11-14,Standard Class,RC-19960,Ryan Crowe,Email,Baltimore,Maryland,21215,East,,2019-11-20,,,Thursday,,Wednesday,,
CA-2019-164399,2019-11-12,First Class,DW-13480,Dianna Wilson,Facebook,San Diego,California,92024,West,,2019-11-15,,,Tuesday,,Friday,,
US-2018-156797,2018-08-11,Standard Class,PO-19180,Philisse Overcash,Facebook,New York City,New York,10035,East,,,,,Saturday,,,,
CA-2019-104276,2019-11-27,Standard Class,HF-14995,Herbert Flentye,Email,Fort Lauderdale,Florida,33311,South,,2019-12-04,,,Wednesday,,Wednesday,,
US-2020-104437,2020-01-27,Standard Class,TG-21310,Toby Gnade,Email,New York City,New York,10035,East,,2020-02-03,,,Monday,,Monday,,
CA-2020-156363,2020-10-22,Standard Class,ML-17395,Marina Lichtenstein,Sales,Philadelphia,Pennsylvania,19134,East,,2020-10-30,,,Thursday,,Friday,,
CA-2018-144519,2018-11-13,Standard Class,AW-10930,Arthur Wiediger,Facebook,Helena,Montana,59601,West,,,,,Tuesday,,,,
CA-2019-121377,2019-05-28,Standard Class,TN-21040,Tanja Norvell,Facebook,Park Ridge,Illinois,60068,Central,,2019-06-05,,,Tuesday,,Wednesday,,
CA-2020-100097,2020-11-26,Second Class,MN-17935,Michael Nguyen,Email,New York City,New York,10009,East,,2020-12-02,,,Thursday,,Wednesday,,
CA-2020-115119,2020-10-26,Standard Class,SC-20440,Shaun Chance,Sales,Lancaster,Pennsylvania,17602,East,,2020-11-02,,,Monday,,Monday,,
CA-2020-168389,2020-12-11,Standard Class,DV-13045,Darrin Van Huff,Sales,Jacksonville,Florida,32216,South,,2020-12-18,,,Friday,,Friday,,
CA-2020-152135,2020-03-16,Second Class,MG-17650,Matthew Grinstein,Facebook,Lakewood,Ohio,44107,East,,2020-03-20,,,Monday,,Friday,,
US-2017-115189,2017-12-30,Second Class,AR-10345,Alex Russell,Sales,Philadelphia,Pennsylvania,19143,East,,,,,Saturday,,,,
CA-2017-107769,2017-10-28,Standard Class,BT-11395,Bill Tyler,Sales,Garden City,Kansas,67846,Central,,,,,Saturday,,,,
CA-2020-105669,2020-09-17,Second Class,SJ-20125,Sanjit Jacobs,Facebook,Houston,Texas,77036,Central,,2020-09-23,,,Thursday,,Wednesday,,
CA-2020-134796,2020-06-25,Standard Class,FM-14380,Fred McMath,Email,Bolingbrook,Illinois,60440,Central,,2020-07-03,,,Thursday,,Friday,,
CA-2018-137974,2018-04-16,First Class,LL-16840,Lauren Leatherbury,Email,Waynesboro,Virginia,22980,South,,,,,Monday,,,,
US-2020-118598,2020-11-16,First Class,CM-12190,Charlotte Melton,Email,Utica,New York,13501,East,,2020-11-16,2020-11-16,2020-11-16,Monday,,Monday,Monday,Monday
US-2020-120147,2020-03-30,First Class,TB-21400,Tom Boeckenhauer,Email,Los Angeles,California,90036,West,,2020-03-30,,,Monday,,Monday,,
CA-2017-115889,2017-11-02,Standard Class,SH-20395,Shahid Hopkins,Email,San Francisco,California,94122,West,,,,,Thursday,,,,
US-2020-112347,2020-12-02,Standard Class,BS-11380,Bill Stewart,Sales,Denver,Colorado,80219,West,,2020-12-09,,,Wednesday,,Wednesday,,
CA-2017-103492,2017-10-10,Standard Class,CM-12715,Craig Molinari,Sales,Huntsville,Texas,77340,Central,,,,,Tuesday,,,,
CA-2018-164567,2018-06-15,Standard Class,GK-14620,Grace Kelly,Sales,Los Angeles,California,90004,West,,,,,Friday,,,,
CA-2020-151225,2020-10-27,First Class,JM-15655,Jim Mitchum,Sales,Los Angeles,California,90032,West,,2020-10-30,,,Tuesday,,Friday,,
US-2017-144078,2017-11-25,Standard Class,RB-19435,Richard Bierner,Email,Los Angeles,California,90004,West,,,,,Saturday,,,,
CA-2017-162089,2017-03-30,First Class,MP-17470,Mark Packer,Facebook,Brownsville,Texas,78521,Central,,,,,Thursday,,,,
CA-2018-116876,2018-02-14,Standard Class,TT-21070,Ted Trevino,Email,Rochester,New York,14609,East,,,,,Wednesday,,,,
US-2018-142811,2018-04-02,Standard Class,JL-15850,John Lucas,Email,Mesa,Arizona,85204,West,,,,,Monday,,,,
CA-2020-141103,2020-07-30,Standard Class,JF-15355,Jay Fein,Email,Baltimore,Maryland,21215,East,,2020-08-07,,,Thursday,,Friday,,
CA-2018-147816,2018-09-24,Second Class,CM-11935,Carlos Meador,Email,Tucson,Arizona,85705,West,,,,,Monday,,,,
CA-2019-133613,2019-06-17,Standard Class,CP-12340,Christine Phan,Sales,Waterbury,Connecticut,6708,East,,2019-06-26,,,Monday,,Wednesday,,
CA-2018-133242,2018-06-18,Standard Class,KH-16510,Keith Herrera,Email,Arlington,Virginia,22204,South,,,,,Monday,,,,
CA-2020-112844,2020-11-13,Second Class,SP-20620,Stefania Perrino,Sales,Buffalo,New York,14215,East,,2020-11-18,,,Friday,,Wednesday,,
CA-2018-112711,2018-07-12,Standard Class,FM-14380,Fred McMath,Email,Amarillo,Texas,79109,Central,,,,,Thursday,,,,
CA-2020-166184,2020-03-24,First Class,HR-14830,Harold Ryan,Sales,New York City,New York,10035,East,2020-04-01,2020-03-27,,,Tuesday,Wednesday,Friday,,
US-2019-137295,2019-01-08,Standard Class,VS-21820,Vivek Sundaresam,Email,Raleigh,North Carolina,27604,South,,2019-01-16,,,Tuesday,,Wednesday,,
US-2020-109316,2020-06-08,First Class,MG-17680,Maureen Gastineau,Facebook,Los Angeles,California,90049,West,,2020-06-10,,,Monday,,Wednesday,,
CA-2020-117114,2020-10-31,Standard Class,CY-12745,Craig Yedwab,Sales,Chicago,Illinois,60610,Central,,2020-11-04,,,Saturday,,Wednesday,,
CA-2018-137302,2018-04-26,Standard Class,BW-11110,Bart Watters,Sales,San Diego,California,92105,West,,,,,Thursday,,,,
CA-2019-112382,2019-05-09,Standard Class,MB-18085,Mick Brown,Email,Houston,Texas,77036,Central,,2019-05-15,,,Thursday,,Wednesday,,
CA-2018-106257,2018-04-13,Second Class,EB-14110,Eugene Barchas,Email,Los Angeles,California,90045,West,,,,,Friday,,,,
CA-2020-134096,2020-09-24,Standard Class,PP-18955,Paul Prost,Facebook,Hollywood,Florida,33021,South,,2020-09-30,,,Thursday,,Wednesday,,
CA-2018-145814,2018-11-19,Standard Class,KD-16345,Katherine Ducich,Email,New York City,New York,10035,East,,,,,Monday,,,,
CA-2019-157707,2019-10-10,First Class,CC-12610,Corey Catlett,Sales,Denver,Colorado,80219,West,,2019-10-15,,,Thursday,,Tuesday,,
CA-2017-166051,2017-05-31,Standard Class,JK-15625,Jim Karlsson,Email,Jackson,Mississippi,39212,South,,,,,Wednesday,,,,
CA-2019-137939,2019-07-20,Second Class,PJ-19015,Pauline Johnson,Email,Long Beach,New York,11561,East,,2019-07-26,,,Saturday,,Friday,,
US-2018-151407,2018-11-08,Standard Class,RD-19585,Rob Dowd,Email,Dubuque,Iowa,52001,Central,,,,,Thursday,,,,
CA-2017-143210,2017-12-01,First Class,AA-10645,Anna Andreadi,Email,Lowell,Massachusetts,1852,East,,,,,Friday,,,,
US-2018-136427,2018-06-20,First Class,JM-16195,Justin MacKendrick,Email,Aurora,Colorado,80013,West,,,,,Wednesday,,,,
CA-2020-114804,2020-10-17,Second Class,BF-11020,Barry Französisch,Sales,Modesto,California,95351,West,,2020-10-23,,,Saturday,,Friday,,
CA-2018-121188,2018-08-28,Standard Class,CB-12025,Cassandra Brandow,Email,Los Angeles,California,90049,West,,,,,Tuesday,,,,
CA-2020-159149,2020-02-17,First Class,CR-12820,Cyra Reiten,Facebook,Houston,Texas,77041,Central,2020-02-24,2020-02-19,,,Monday,Monday,Wednesday,,
CA-2018-119879,2018-11-21,Standard Class,SS-20410,Shahid Shariari,Email,Philadelphia,Pennsylvania,19120,East,,,,,Wednesday,,,,
CA-2017-109897,2017-08-12,Standard Class,BW-11200,Ben Wallace,Email,San Francisco,California,94122,West,,,,,Saturday,,,,
CA-2019-133816,2019-05-10,Second Class,CS-12400,Christopher Schild,Facebook,Philadelphia,Pennsylvania,19134,East,2019-05-20,2019-05-15,,,Friday,Monday,Wednesday,,
CA-2017-118304,2017-04-29,Standard Class,KH-16360,Katherine Hughes,Email,Dover,Delaware,19901,East,,,,,Saturday,,,,
US-2020-146906,2020-03-13,Standard Class,MT-17815,Meg Tillman,Email,New York City,New York,10011,East,,2020-03-18,,,Friday,,Wednesday,,
US-2017-120313,2017-10-31,Second Class,NL-18310,Nancy Lomonaco,Facebook,San Francisco,California,94110,West,,,,,Tuesday,,,,
US-2020-105935,2020-01-26,Standard Class,BD-11500,Bradley Drucker,Email,Columbus,Georgia,31907,South,2020-02-06,2020-02-05,,,Sunday,Thursday,Wednesday,,
CA-2020-144456,2020-09-08,First Class,FC-14245,Frank Carlisle,Facebook,Hialeah,Florida,33012,South,,2020-09-09,,,Tuesday,,Wednesday,,
CA-2020-137631,2020-04-28,Standard Class,JL-15235,Janet Lee,Email,Kissimmee,Florida,34741,South,,2020-05-06,,,Tuesday,,Wednesday,,
CA-2020-157273,2020-01-30,First Class,SZ-20035,Sam Zeldin,Facebook,Seattle,Washington,98105,West,,2020-02-03,,,Thursday,,Monday,,
CA-2019-134544,2019-03-17,Second Class,AC-10660,Anna Chung,Email,San Francisco,California,94109,West,,2019-03-22,,,Sunday,,Friday,,
CA-2020-114370,2020-03-14,Second Class,BN-11470,Brad Norvell,Sales,Chicago,Illinois,60623,Central,2020-03-23,2020-03-20,,,Saturday,Monday,Friday,,
US-2019-155173,2019-03-06,Standard Class,JB-16045,Julia Barnett,Facebook,Philadelphia,Pennsylvania,19120,East,,2019-03-13,,,Wednesday,,Wednesday,,
CA-2017-131387,2017-04-28,First Class,AI-10855,Arianne Irving,Email,San Francisco,California,94122,West,,,,,Friday,,,,
CA-2019-154081,2019-05-22,Standard Class,JE-15610,Jim Epp,Sales,Los Angeles,California,90049,West,2019-06-03,2019-05-31,,,Wednesday,Monday,Friday,,
CA-2017-100881,2017-03-28,Standard Class,DR-12940,Daniel Raglin,Facebook,Albuquerque,New Mexico,87105,West,,,,,Tuesday,,,,
CA-2017-109890,2017-07-21,Standard Class,PG-18820,Patrick Gardner,Email,Omaha,Nebraska,68104,Central,,,,,Friday,,,,
CA-2018-102316,2018-03-01,Second Class,DH-13075,Dave Hallsten,Sales,Los Angeles,California,90045,West,,,,,Thursday,,,,
US-2019-160206,2019-04-01,Standard Class,MY-18295,Muhammed Yedwab,Sales,Milwaukee,Wisconsin,53209,Central,,2019-04-10,,,Monday,,Wednesday,,
US-2017-133949,2017-12-31,First Class,JL-15175,James Lanier,Facebook,Reno,Nevada,89502,West,,,,,Sunday,,,,
CA-2019-111318,2019-07-23,First Class,IL-15100,Ivan Liston,Email,Houston,Texas,77041,Central,,2019-07-26,,,Tuesday,,Friday,,
CA-2017-119144,2017-11-16,First Class,JD-16150,Justin Deggeller,Sales,Los Angeles,California,90008,West,,,,,Thursday,,,,
CA-2020-136623,2020-07-11,Standard Class,TS-21430,Tom Stivers,Sales,San Diego,California,92105,West,,2020-07-15,,,Saturday,,Wednesday,,
US-2020-131961,2020-12-08,First Class,MJ-17740,Max Jones,Email,Philadelphia,Pennsylvania,19140,East,,2020-12-11,,,Tuesday,,Friday,,
US-2018-163825,2018-06-16,First Class,LC-16885,Lena Creighton,Email,New York City,New York,10009,East,,,,,Saturday,,,,
CA-2019-151148,2019-09-12,First Class,PO-19180,Philisse Overcash,Facebook,Louisville,Colorado,80027,West,,2019-09-13,,,Thursday,,Friday,,
CA-2020-162075,2020-03-18,Standard Class,TT-21220,Thomas Thornton,Email,Houston,Texas,77041,Central,,2020-03-25,,,Wednesday,,Wednesday,,
US-2019-150140,2019-04-06,Standard Class,VM-21685,Valerie Mitchum,Facebook,Burlington,Vermont,,East,,2019-04-15,,,Saturday,,Monday,,
CA-2019-140935,2019-11-10,First Class,AB-10015,Aaron Bergman,Email,Oklahoma City,Oklahoma,73120,Central,2019-11-15,2019-11-13,,,Sunday,Friday,Wednesday,,
US-2020-114356,2020-08-20,Standard Class,TT-21460,Tonja Turnell,Facebook,Charlotte,North Carolina,28205,South,,2020-08-28,,,Thursday,,Friday,,
CA-2017-120411,2017-09-20,First Class,SB-20185,Sarah Brown,Email,Chicago,Illinois,60653,Central,,,,,Wednesday,,,,
CA-2019-139934,2019-12-18,First Class,AY-10555,Andy Yotov,Sales,San Francisco,California,94110,West,2019-12-23,2019-12-20,,,Wednesday,Monday,Friday,,
CA-2019-145709,2019-10-04,Standard Class,AH-10690,Anna Häberlin,Sales,Coral Gables,Florida,33134,South,,2019-10-09,,,Friday,,Wednesday,,
CA-2019-168032,2019-01-30,Standard Class,DF-13135,David Flashing,Email,Rockford,Illinois,61107,Central,,2019-02-06,,,Wednesday,,Wednesday,,
US-2018-168704,2018-04-13,Standard Class,FP-14320,Frank Preis,Email,Huntsville,Texas,77340,Central,,,,,Friday,,,,
CA-2018-134117,2018-12-17,Second Class,PG-18895,Paul Gonzalez,Email,Los Angeles,California,90008,West,,,,,Monday,,,,
CA-2020-157469,2020-12-02,Standard Class,ES-14080,Erin Smith,Sales,Lakewood,Ohio,44107,East,,2020-12-09,,,Wednesday,,Wednesday,,
CA-2018-123092,2018-12-03,Standard Class,JG-15115,Jack Garza,Email,Jacksonville,North Carolina,28540,South,,,,,Monday,,,,
US-2020-116491,2020-11-11,First Class,PG-18820,Patrick Gardner,Email,Dallas,Texas,75081,Central,,2020-11-13,2020-11-13,2020-11-13,Wednesday,,Friday,Friday,Friday
CA-2020-157420,2020-11-21,First Class,HZ-14950,Henia Zydlo,Email,Houston,Texas,77095,Central,,2020-11-23,2020-11-23,2020-11-23,Saturday,,Monday,Monday,Monday
CA-2017-141838,2017-03-26,Second Class,DK-12835,Damala Kotsonis,Sales,San Francisco,California,94122,West,,,,,Sunday,,,,
CA-2019-150077,2019-02-04,Standard Class,MS-17365,Maribeth Schnelling,Email,Rockville,Maryland,20852,East,,2019-02-13,,,Monday,,Wednesday,,
CA-2018-150308,2018-12-15,Standard Class,RR-19525,Rick Reed,Sales,Cary,North Carolina,27511,South,,,,,Saturday,,,,
CA-2019-135461,2019-02-07,Second Class,EB-13975,Erica Bern,Sales,Los Angeles,California,90049,West,,2019-02-13,,,Thursday,,Wednesday,,
CA-2018-157805,2018-08-31,Standard Class,RH-19510,Rick Huthwaite,Facebook,San Diego,California,92037,West,,,,,Friday,,,,
CA-2017-123400,2017-02-02,Standard Class,EB-13930,Eric Barreto,Email,Saint Petersburg,Florida,33710,South,,,,,Thursday,,,,
CA-2019-139409,2019-09-05,First Class,FW-14395,Fred Wasserman,Sales,New York City,New York,10011,East,2019-09-16,2019-09-09,,,Thursday,Monday,Monday,,
CA-2019-166618,2019-11-14,Standard Class,DP-13000,Darren Powers,Email,New York City,New York,10035,East,,2019-11-20,,,Thursday,,Wednesday,,
CA-2018-141810,2018-11-02,Standard Class,BB-10990,Barry Blumstein,Sales,San Antonio,Texas,78207,Central,,,,,Friday,,,,
CA-2019-126732,2019-09-02,Standard Class,LR-16915,Lena Radford,Email,Los Angeles,California,90036,West,,2019-09-09,2019-09-06,2019-09-09,Monday,,Monday,Friday,Monday
CA-2019-127761,2019-11-10,Standard Class,SW-20275,Scott Williamson,Email,New York City,New York,10009,East,2019-11-22,2019-11-18,,,Sunday,Friday,Monday,,
CA-2019-100510,2019-05-12,Standard Class,HM-14860,Harry Marie,Sales,New York City,New York,10024,East,2019-05-28,2019-05-22,,,Sunday,Tuesday,Wednesday,,
US-2020-130687,2020-09-07,First Class,PF-19225,Phillip Flathmann,Email,Edmonds,Washington,98026,West,,2020-09-11,,,Monday,,Friday,,
CA-2019-108056,2019-09-29,Standard Class,ES-14080,Erin Smith,Sales,Springfield,Oregon,97477,West,,2019-10-07,,,Sunday,,Monday,,
CA-2020-109085,2020-02-17,First Class,CK-12325,Christine Kargatis,Facebook,Troy,Ohio,45373,East,,2020-02-21,,,Monday,,Friday,,
CA-2020-102820,2020-05-07,Standard Class,CS-11950,Carlos Soltero,Email,Pasadena,California,91104,West,,2020-05-13,,,Thursday,,Wednesday,,
CA-2020-162474,2020-03-13,First Class,FH-14275,Frank Hawley,Sales,Aurora,Illinois,60505,Central,,2020-03-16,,,Friday,,Monday,,
CA-2018-166219,2018-08-28,Standard Class,BP-11185,Ben Peterman,Sales,Dallas,Texas,75081,Central,,,,,Tuesday,,,,
CA-2020-126144,2020-07-31,Standard Class,GM-14680,Greg Matthias,Email,Philadelphia,Pennsylvania,19134,East,,2020-08-07,,,Friday,,Friday,,
CA-2020-165904,2020-04-07,Standard Class,HR-14770,Hallie Redmond,Facebook,Jacksonville,Florida,32216,South,,2020-04-15,,,Tuesday,,Wednesday,,
CA-2018-104052,2018-03-01,First Class,TP-21565,Tracy Poddar,Sales,Coppell,Texas,75019,Central,,,,,Thursday,,,,
CA-2017-138240,2017-10-09,Standard Class,SJ-20500,Shirley Jackson,Email,San Francisco,California,94122,West,,,,,Monday,,,,
CA-2017-100867,2017-10-19,Standard Class,EH-14125,Eugene Hildebrand,Facebook,Lakewood,California,90712,West,,,,,Thursday,,,,
CA-2018-156566,2018-10-01,First Class,EM-13960,Eric Murdock,Email,Portland,Oregon,97206,West,,,,,Monday,,,,
CA-2020-156958,2020-12-05,First Class,PB-18805,Patrick Bzostek,Facebook,Seattle,Washington,98115,West,,2020-12-09,,,Saturday,,Wednesday,,
CA-2020-104388,2020-07-05,First Class,DK-12835,Damala Kotsonis,Sales,Fremont,Nebraska,68025,Central,,2020-07-08,,,Sunday,,Wednesday,,
CA-2020-152975,2020-09-14,First Class,RB-19705,Roger Barcio,Facebook,New York City,New York,10035,East,,2020-09-16,,,Monday,,Wednesday,,
CA-2019-110086,2019-09-18,Standard Class,BD-11320,Bill Donatelli,Email,Woodland,California,95695,West,,2019-09-25,,,Wednesday,,Wednesday,,
CA-2019-168844,2019-05-31,Standard Class,NM-18520,Neoma Murray,Email,New York City,New York,10011,East,,2019-06-07,,,Friday,,Friday,,
CA-2017-150518,2017-11-19,Standard Class,MW-18220,Mitch Webber,Email,Coon Rapids,Minnesota,55433,Central,,,,,Sunday,,,,
US-2020-140312,2020-11-13,Standard Class,KL-16645,Ken Lonsdale,Email,Dublin,California,94568,West,,2020-11-20,,,Friday,,Friday,,
CA-2018-130113,2018-12-27,Standard Class,AH-10030,Aaron Hawkins,Sales,San Francisco,California,94122,West,,,,,Thursday,,,,
US-2018-100069,2018-06-29,Standard Class,NF-18475,Neil Französisch,Facebook,Omaha,Nebraska,68104,Central,,,,,Friday,,,,
CA-2017-123855,2017-06-18,Standard Class,MC-18100,Mick Crebagga,Email,Los Angeles,California,90036,West,,,,,Sunday,,,,
CA-2019-160234,2019-06-26,Standard Class,PF-19225,Phillip Flathmann,Email,Atlanta,Georgia,30318,South,,2019-07-05,,,Wednesday,,Friday,,
CA-2019-153178,2019-09-14,Standard Class,CL-12565,Clay Ludtke,Email,Long Beach,New York,11561,East,,2019-09-23,,,Saturday,,Monday,,
CA-2018-122973,2018-07-18,Second Class,PJ-19015,Pauline Johnson,Email,New York City,New York,10024,East,,,,,Wednesday,,,,
US-2020-166324,2020-04-20,First Class,BE-11455,Brad Eason,Facebook,Cleveland,Ohio,44105,East,,2020-04-22,,,Monday,,Wednesday,,
CA-2018-159534,2018-03-20,First Class,DH-13075,Dave Hallsten,Sales,New York City,New York,10035,East,,,,,Tuesday,,,,
CA-2017-166555,2017-07-11,First Class,JK-15205,Jamie Kunitz,Email,Niagara Falls,New York,14304,East,,,,,Tuesday,,,,
CA-2018-137946,2018-09-01,Second Class,DB-13615,Doug Bickford,Email,Los Angeles,California,90045,West,,,,,Saturday,,,,
