Index,Order ID,Order Date_x,Ship Mode_x,Customer ID,Customer Name_x,Origin Channel,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit,Order_YearMonth,Order_YearMonth_str,Arrival Scan Date,Customer Name_y,Row ID,Order Date_y,On Truck Scan Date,Ship Mode_y,Ready to Ship Date,Pickup Date
4288,CA-2020-127516,2020-12-28,Standard Class,EH-14005,Erica Hernandez,Facebook,United States,Nashville,Tennessee,37211.0,South,Power Muesli,Steel Cut,OFF-ST-10000736,64.784,1,0.2,-12.956800000000005,2020-12,12.2020,,,4288.0,2020-12-28,2021-01-06,Standard Processing,,
4297,CA-2020-117261,2020-09-04,Standard Class,TH-21235,Tiffany House,Sales,United States,Los Angeles,California,90032.0,West,Power Muesli,Steel Cut,OFF-ST-10000419,54.32,4,0.0,0.5431999999999988,2020-09,09.2020,,,4297.0,2020-09-04,2020-09-11,Standard Processing,,
4317,CA-2018-115945,2018-06-25,Standard Class,AB-10165,Alan Barnes,Email,United States,Los Angeles,California,90045.0,West,Power Muesli,Steel Cut,OFF-ST-10001963,304.23,3,0.0,9.126899999999992,2018-06,06.2018,,,,,,,,
4342,CA-2020-130309,2020-12-17,Standard Class,GB-14575,Giulietta Baptist,Email,United States,Arlington,Virginia,22204.0,South,Power Muesli,Steel Cut,OFF-ST-10003208,544.38,3,0.0,157.87019999999993,2020-12,12.2020,,,4342.0,2020-12-17,2020-12-23,Standard Processing,,
4350,CA-2020-169894,2020-11-24,Second Class,MV-17485,Mark Van Huff,Email,United States,Mesa,Arizona,85204.0,West,Power Muesli,Steel Cut,OFF-ST-10000060,415.87200000000007,8,0.2,-41.587199999999996,2020-11,11.2020,,,4349.0,2020-11-24,2020-12-02,Standard Processing,,
4395,CA-2017-142965,2017-07-20,First Class,SW-20245,Scot Wooten,Email,United States,Springfield,Ohio,45503.0,East,Power Muesli,Steel Cut,OFF-ST-10002583,25.983999999999998,1,0.2,-5.1968000000000005,2017-07,07.2017,,,,,,,,
4478,CA-2020-130211,2020-10-22,First Class,BD-11620,Brian DeCherney,Email,United States,Lawton,Oklahoma,73505.0,Central,Power Muesli,Steel Cut,OFF-ST-10000129,333.09000000000003,3,0.0,23.316299999999984,2020-10,10.2020,,,4478.0,2020-10-22,2020-10-23,Express,,
4514,CA-2019-145240,2019-09-06,First Class,BG-11740,Bruce Geld,Email,United States,Houston,Texas,77070.0,Central,Power Muesli,Steel Cut,OFF-ST-10001590,10.784,1,0.2,0.8087999999999993,2019-09,09.2019,,,4514.0,2019-09-06,2019-09-09,Express,2019-09-09,2019-09-09
4520,CA-2020-107167,2020-06-10,Standard Class,ND-18460,Neil Ducich,Sales,United States,Jacksonville,Florida,32216.0,South,Power Muesli,Steel Cut,OFF-ST-10003805,1347.5200000000002,8,0.2,84.21999999999986,2020-06,06.2020,,,4520.0,2020-06-10,2020-06-17,Standard Processing,,
4532,CA-2019-118759,2019-11-14,First Class,MB-17305,Maria Bertelson,Email,United States,New York City,New York,10009.0,East,Power Muesli,Steel Cut,OFF-ST-10001590,40.44,3,0.0,10.514399999999998,2019-11,11.2019,2019-11-21,Maria Bertelson,4531.0,2019-11-14,2019-11-18,Express,,
4565,CA-2017-101175,2017-12-09,Standard Class,DM-12955,Dario Medina,Sales,United States,Mesa,Arizona,85204.0,West,Power Muesli,Steel Cut,OFF-ST-10004950,100.70400000000001,6,0.2,-1.2588000000000008,2017-12,12.2017,,,,,,,,
4622,CA-2018-161214,2018-10-05,Second Class,SF-20965,Sylvia Foulston,Sales,United States,Wilmington,Delaware,19805.0,East,Power Muesli,Steel Cut,OFF-ST-10001328,77.55,5,0.0,21.714000000000002,2018-10,10.2018,,,,,,,,
4627,CA-2019-101336,2019-11-13,Standard Class,CK-12760,Cyma Kinney,Sales,United States,New York City,New York,10011.0,East,Power Muesli,Steel Cut,OFF-ST-10003455,77.55,5,0.0,20.163000000000004,2019-11,11.2019,,,4627.0,2019-11-13,2019-11-20,Standard Processing,,
4635,CA-2018-130456,2018-08-21,Standard Class,DS-13180,David Smith,Sales,United States,San Francisco,California,94122.0,West,Power Muesli,Steel Cut,OFF-ST-10000736,80.98,1,0.0,3.2391999999999967,2018-08,08.2018,,,,,,,,
4636,CA-2020-116288,2020-03-12,Standard Class,BS-11380,Bill Stewart,Sales,United States,San Francisco,California,94122.0,West,Power Muesli,Steel Cut,OFF-ST-10000736,242.94,3,0.0,9.71759999999999,2020-03,03.2020,2020-03-23,Bill Stewart,4636.0,2020-03-12,2020-03-18,Standard Processing,,
4656,CA-2017-160738,2017-05-05,Standard Class,KH-16330,Katharine Harms,Sales,United States,Freeport,Illinois,61032.0,Central,Power Muesli,Steel Cut,OFF-ST-10003442,45.248000000000005,2,0.2,3.959199999999999,2017-05,05.2017,,,,,,,,
4671,US-2020-133200,2020-05-06,Standard Class,DB-13555,Dorothy Badders,Sales,United States,Fort Worth,Texas,76106.0,Central,Power Muesli,Steel Cut,OFF-ST-10001932,772.6800000000001,5,0.2,-57.95099999999999,2020-05,05.2020,,,4669.0,2020-05-06,2020-05-13,Standard Processing,,
4727,CA-2017-119151,2017-11-25,Second Class,MP-18175,Mike Pelletier,Facebook,United States,New York City,New York,10009.0,East,Power Muesli,Steel Cut,OFF-ST-10003470,1117.92,4,0.0,55.89599999999996,2017-11,11.2017,,,,,,,,
4828,CA-2017-152562,2017-11-01,Standard Class,JO-15145,Jack O'Briant,Sales,United States,Richmond,Kentucky,40475.0,South,Power Muesli,Steel Cut,OFF-ST-10000464,69.52,2,0.0,19.465600000000002,2017-11,11.2017,,,,,,,,
4843,CA-2020-118402,2020-09-29,Standard Class,JO-15280,Jas O'Carroll,Email,United States,Memphis,Tennessee,38109.0,South,Power Muesli,Steel Cut,OFF-ST-10001418,243.92,5,0.2,-54.882,2020-09,09.2020,,,4843.0,2020-09-29,2020-10-07,Standard Processing,,
4853,CA-2017-107818,2017-09-08,Standard Class,MC-17275,Marc Crier,Email,United States,Pasco,Washington,99301.0,West,Power Muesli,Steel Cut,OFF-ST-10000736,485.88,6,0.0,19.43519999999998,2017-09,09.2017,,,,,,,,
4855,CA-2017-113320,2017-12-12,Second Class,LH-17155,Logan Haushalter,Email,United States,Oakland,California,94601.0,West,Power Muesli,Steel Cut,OFF-ST-10000617,8.94,3,0.0,0.625799999999999,2017-12,12.2017,,,,,,,,
4877,US-2017-155817,2017-10-03,Standard Class,SL-20155,Sara Luxemburg,Facebook,United States,Durham,North Carolina,27707.0,South,Power Muesli,Steel Cut,OFF-ST-10000532,61.568,2,0.2,4.6175999999999995,2017-10,10.2017,,,,,,,,
4907,US-2017-146353,2017-10-14,Second Class,JE-15610,Jim Epp,Sales,United States,Concord,New Hampshire,3301.0,East,Power Muesli,Steel Cut,OFF-ST-10001469,269.9,5,0.0,16.19399999999999,2017-10,10.2017,,,,,,,,
4938,CA-2017-157147,2017-01-13,Standard Class,BD-11605,Brian Dahlen,Email,United States,San Francisco,California,94109.0,West,Power Muesli,Steel Cut,OFF-ST-10000078,1325.8500000000001,5,0.0,238.6529999999999,2017-01,01.2017,,,,,,,,
4944,CA-2020-106782,2020-12-21,Standard Class,LP-17095,Liz Preis,Email,United States,Lafayette,Indiana,47905.0,Central,Power Muesli,Steel Cut,OFF-ST-10004459,375.34,1,0.0,18.766999999999996,2020-12,12.2020,,,4944.0,2020-12-21,2020-12-30,Standard Processing,,
4964,CA-2017-156587,2017-03-07,First Class,AB-10015,Aaron Bergman,Email,United States,Seattle,Washington,98103.0,West,Power Muesli,Steel Cut,OFF-ST-10002344,242.94,3,0.0,4.858800000000016,2017-03,03.2017,,,,,,,,
4984,CA-2019-109925,2019-11-06,Second Class,IM-15070,Irene Maddox,Email,United States,San Diego,California,92105.0,West,Power Muesli,Steel Cut,OFF-ST-10003442,84.84,3,0.0,22.9068,2019-11,11.2019,,,4984.0,2019-11-06,2019-11-13,Standard Processing,,
5006,CA-2018-158659,2018-11-10,Second Class,SC-20695,Steve Chapman,Sales,United States,Richmond,Indiana,47374.0,Central,Power Muesli,Steel Cut,OFF-ST-10003306,714.3000000000001,5,0.0,207.14699999999993,2018-11,11.2018,,,,,,,,
5074,CA-2018-145485,2018-11-05,First Class,JM-16195,Justin MacKendrick,Email,United States,San Francisco,California,94109.0,West,Power Muesli,Steel Cut,OFF-ST-10000649,62.8,4,0.0,15.700000000000003,2018-11,11.2018,,,,,,,,
5077,CA-2017-134572,2017-04-20,Second Class,SV-20365,Seth Vernon,Email,United States,Houston,Texas,77070.0,Central,Power Muesli,Steel Cut,OFF-ST-10004634,44.84000000000001,5,0.2,5.604999999999995,2017-04,04.2017,,,,,,,,
5081,US-2020-133312,2020-11-25,Standard Class,BD-11500,Bradley Drucker,Email,United States,San Francisco,California,94122.0,West,Power Muesli,Steel Cut,OFF-ST-10001325,10.48,1,0.0,2.8296,2020-11,11.2020,,,5080.0,2020-11-25,2020-12-02,Standard Processing,2020-11-30,2020-12-02
5093,CA-2018-119102,2018-05-23,Standard Class,KH-16690,Kristen Hastings,Sales,United States,Woonsocket,Rhode Island,2895.0,East,Power Muesli,Steel Cut,OFF-ST-10004507,51.449999999999996,3,0.0,13.891499999999999,2018-05,05.2018,,,,,,,,
5117,CA-2020-154137,2020-11-11,Standard Class,MT-17815,Meg Tillman,Email,United States,New York City,New York,10009.0,East,Power Muesli,Steel Cut,OFF-ST-10003324,35.48,1,0.0,0.0,2020-11,11.2020,,,5117.0,2020-11-11,2020-11-18,Standard Processing,2020-11-17,2020-11-18
5151,CA-2020-125101,2020-03-06,Second Class,SH-19975,Sally Hughsby,Sales,United States,San Francisco,California,94109.0,West,Power Muesli,Steel Cut,OFF-ST-10000675,67.78,2,0.0,16.945,2020-03,03.2020,,,5151.0,2020-03-06,2020-03-11,Standard Processing,,
5152,CA-2020-169929,2020-09-25,First Class,LS-17200,Luke Schmidt,Sales,United States,Helena,Montana,59601.0,West,Power Muesli,Steel Cut,OFF-ST-10002352,39.900000000000006,5,0.0,10.373999999999999,2020-09,09.2020,,,5152.0,2020-09-25,2020-09-28,Express,,
5184,CA-2020-163335,2020-09-24,First Class,AG-10675,Anna Gayman,Email,United States,Columbus,Georgia,31907.0,South,Power Muesli,Steel Cut,OFF-ST-10000885,40.29,3,0.0,10.0725,2020-09,09.2020,,,5184.0,2020-09-24,2020-09-28,Express,,
5186,CA-2018-134719,2018-10-10,Standard Class,JD-15790,John Dryer,Email,United States,Jacksonville,Florida,32216.0,South,Power Muesli,Steel Cut,OFF-ST-10004459,1801.632,6,0.2,-337.80600000000004,2018-10,10.2018,,,,,,,,
5204,CA-2018-142454,2018-08-15,Standard Class,RE-19450,Richard Eichhorn,Email,United States,Oakland,California,94601.0,West,Power Muesli,Steel Cut,OFF-ST-10003638,70.26,3,0.0,18.9702,2018-08,08.2018,,,,,,,,
5211,CA-2018-156755,2018-01-12,Standard Class,YS-21880,Yana Sorensen,Sales,United States,Newark,Delaware,19711.0,East,Power Muesli,Steel Cut,OFF-ST-10002615,465.18,3,0.0,120.94680000000001,2018-01,01.2018,,,,,,,,
5212,CA-2018-130876,2018-05-12,Second Class,AZ-10750,Annie Zypern,Email,United States,New York City,New York,10024.0,East,Power Muesli,Steel Cut,OFF-ST-10004258,36.63,3,0.0,9.890100000000004,2018-05,05.2018,,,,,,,,
5240,CA-2019-116561,2019-09-11,Standard Class,EB-14110,Eugene Barchas,Email,United States,San Jose,California,95123.0,West,Power Muesli,Steel Cut,OFF-ST-10004186,332.94,3,0.0,6.658799999999999,2019-09,09.2019,2019-09-23,Eugene Barchas,5240.0,2019-09-11,2019-09-18,Standard Processing,,
5281,CA-2020-152709,2020-10-07,Standard Class,DB-13210,Dean Braden,Email,United States,Detroit,Michigan,48234.0,Central,Power Muesli,Steel Cut,OFF-ST-10001837,85.52,2,0.0,22.2352,2020-10,10.2020,,,5281.0,2020-10-07,2020-10-14,Standard Processing,,
5293,CA-2020-151218,2020-06-20,First Class,PJ-19015,Pauline Johnson,Email,United States,Miami,Florida,33180.0,South,Power Muesli,Steel Cut,OFF-ST-10004835,4.464,1,0.2,0.3348,2020-06,06.2020,,,5293.0,2020-06-20,2020-06-26,Express,,
5346,CA-2020-108539,2020-03-21,Second Class,SC-20725,Steven Cartwright,Email,United States,Los Angeles,California,90045.0,West,Power Muesli,Steel Cut,OFF-ST-10003208,725.84,4,0.0,210.4935999999999,2020-03,03.2020,,,5346.0,2020-03-21,2020-03-27,Standard Processing,,
5362,CA-2020-100951,2020-06-09,First Class,NC-18625,Noah Childs,Sales,United States,Dallas,Texas,75217.0,Central,Power Muesli,Steel Cut,OFF-ST-10001496,720.7600000000001,5,0.2,54.05699999999999,2020-06,06.2020,,,5362.0,2020-06-09,2020-06-10,Express,,
5429,CA-2019-113096,2019-09-02,First Class,SZ-20035,Sam Zeldin,Facebook,United States,San Francisco,California,94122.0,West,Power Muesli,Steel Cut,OFF-ST-10003455,46.53,3,0.0,12.097800000000001,2019-09,09.2019,2019-09-11,Sam Zeldin,5429.0,2019-09-02,2019-09-04,Express,,
5455,CA-2020-160962,2020-04-28,Standard Class,MC-17605,Matt Connell,Sales,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Steel Cut,OFF-ST-10001325,8.384,1,0.2,0.7336,2020-04,04.2020,,,5455.0,2020-04-28,2020-05-06,Standard Processing,,
5461,US-2017-107405,2017-03-21,Standard Class,TS-21205,Thomas Seio,Sales,United States,Asheville,North Carolina,28806.0,South,Power Muesli,Steel Cut,OFF-ST-10002301,16.272000000000002,1,0.2,-3.864600000000002,2017-03,03.2017,,,,,,,,
5473,CA-2020-116946,2020-12-19,Standard Class,TS-21505,Tony Sayre,Email,United States,Parker,Colorado,80134.0,West,Power Muesli,Steel Cut,OFF-ST-10002554,78.256,2,0.2,-17.607599999999998,2020-12,12.2020,,,5472.0,2020-12-19,2020-12-28,Standard Processing,,
5475,CA-2020-121741,2020-12-26,First Class,YC-21895,Yoseph Carroll,Sales,United States,Fremont,Nebraska,68025.0,Central,Power Muesli,Steel Cut,OFF-ST-10004459,750.68,2,0.0,37.53399999999999,2020-12,12.2020,,,5475.0,2020-12-26,2020-12-28,Express,,
5492,CA-2020-164098,2020-01-26,First Class,CG-12520,Claire Gute,Email,United States,Houston,Texas,77070.0,Central,Power Muesli,Steel Cut,OFF-ST-10000615,18.16,2,0.2,1.8160000000000016,2020-01,01.2020,,,5492.0,2020-01-26,2020-01-29,Express,,
5546,CA-2020-102967,2020-09-22,Standard Class,MG-17890,Michael Granlund,Facebook,United States,Concord,New Hampshire,3301.0,East,Power Muesli,Steel Cut,OFF-ST-10001590,67.4,5,0.0,17.523999999999997,2020-09,09.2020,,,5546.0,2020-09-22,2020-09-30,Standard Processing,,
5590,CA-2019-115224,2019-12-08,Second Class,DB-13615,Doug Bickford,Email,United States,San Francisco,California,94110.0,West,Power Muesli,Steel Cut,OFF-ST-10000615,34.05,3,0.0,9.534000000000002,2019-12,12.2019,,,5590.0,2019-12-08,2019-12-13,Standard Processing,,
5614,CA-2019-147431,2019-02-02,Standard Class,AB-10105,Adrian Barton,Email,United States,New York City,New York,10011.0,East,Power Muesli,Steel Cut,OFF-ST-10003994,117.96,2,0.0,5.897999999999996,2019-02,02.2019,,,5614.0,2019-02-02,2019-02-06,Standard Processing,,
5619,CA-2018-101154,2018-09-18,First Class,CM-12190,Charlotte Melton,Email,United States,San Diego,California,92105.0,West,Power Muesli,Steel Cut,OFF-ST-10004186,443.92,4,0.0,8.8784,2018-09,09.2018,,,,,,,,
5663,CA-2019-108875,2019-09-24,Standard Class,CL-12700,Craig Leslie,Facebook,United States,Aurora,Colorado,80013.0,West,Power Muesli,Steel Cut,OFF-ST-10001370,511.05600000000004,9,0.2,-95.82300000000008,2019-09,09.2019,,,5662.0,2019-09-24,2019-10-02,Standard Processing,2019-10-01,2019-10-02
5666,CA-2019-141957,2019-07-21,First Class,JG-15310,Jason Gross,Sales,United States,Newark,Ohio,43055.0,East,Power Muesli,Steel Cut,OFF-ST-10002276,66.688,1,0.2,4.168000000000003,2019-07,07.2019,,,5664.0,2019-07-21,2019-07-22,Express,,
5715,CA-2020-116939,2020-09-25,Standard Class,AG-10900,Arthur Gainer,Email,United States,Richmond,Virginia,23223.0,South,Power Muesli,Steel Cut,OFF-ST-10001476,177.54999999999998,5,0.0,47.938500000000005,2020-09,09.2020,,,5715.0,2020-09-25,2020-09-30,Standard Processing,,
5720,CA-2020-126550,2020-03-29,Second Class,RD-19720,Roger Demir,Email,United States,Lafayette,Indiana,47905.0,Central,Power Muesli,Steel Cut,OFF-ST-10001031,81.4,5,0.0,21.164000000000005,2020-03,03.2020,,,5720.0,2020-03-29,2020-04-06,Standard Processing,,
5725,CA-2017-103191,2017-09-22,Standard Class,VG-21805,Vivek Grady,Sales,United States,Chicago,Illinois,60653.0,Central,Power Muesli,Steel Cut,OFF-ST-10002574,331.536,3,0.2,-82.884,2017-09,09.2017,,,,,,,,
5760,US-2019-111528,2019-12-30,First Class,JP-16135,Julie Prescott,Facebook,United States,Los Angeles,California,90032.0,West,Power Muesli,Steel Cut,OFF-ST-10001526,481.32,4,0.0,125.14319999999998,2019-12,12.2019,,,5760.0,2019-12-30,2019-12-30,Express,,
5765,CA-2018-117772,2018-09-10,Second Class,MC-17575,Matt Collins,Email,United States,Seattle,Washington,98103.0,West,Power Muesli,Steel Cut,OFF-ST-10003994,353.88,6,0.0,17.69399999999999,2018-09,09.2018,,,,,,,,
5774,CA-2019-117408,2019-08-31,Standard Class,TP-21130,Theone Pippenger,Email,United States,Waco,Texas,76706.0,Central,Power Muesli,Steel Cut,OFF-ST-10001580,23.968000000000004,2,0.2,2.396799999999999,2019-08,08.2019,,,5774.0,2019-08-31,2019-09-04,Standard Processing,,
5805,CA-2020-113873,2020-11-13,Standard Class,KE-16420,Katrina Edelman,Sales,United States,Dallas,Texas,75220.0,Central,Power Muesli,Steel Cut,OFF-ST-10000943,61.792,4,0.2,6.179200000000002,2020-11,11.2020,,,5805.0,2020-11-13,2020-11-20,Standard Processing,2020-11-19,2020-11-20
5839,CA-2018-132948,2018-03-27,Standard Class,MV-17485,Mark Van Huff,Email,United States,Seattle,Washington,98115.0,West,Power Muesli,Steel Cut,OFF-ST-10000636,83.69999999999999,5,0.0,3.3479999999999954,2018-03,03.2018,,,,,,,,
5873,CA-2020-129910,2020-03-30,Standard Class,ME-17320,Maria Etezadi,Facebook,United States,Columbus,Georgia,31907.0,South,Power Muesli,Steel Cut,OFF-ST-10003282,59.76,1,0.0,16.732800000000005,2020-03,03.2020,,,5873.0,2020-03-30,2020-04-06,Standard Processing,,
5888,CA-2020-151596,2020-10-08,First Class,BP-11050,Barry Pond,Sales,United States,Cranston,Rhode Island,2920.0,East,Power Muesli,Steel Cut,OFF-ST-10001837,42.76,1,0.0,11.1176,2020-10,10.2020,,,5888.0,2020-10-08,2020-10-13,Express,,
5895,CA-2020-100825,2020-09-09,Standard Class,KD-16495,Keith Dawkins,Sales,United States,Los Angeles,California,90036.0,West,Power Muesli,Steel Cut,OFF-ST-10003123,99.87,3,0.0,23.968799999999998,2020-09,09.2020,,,5895.0,2020-09-09,2020-09-16,Standard Processing,,
5912,CA-2019-155383,2019-12-17,Standard Class,SC-20680,Steve Carroll,Facebook,United States,Seattle,Washington,98115.0,West,Power Muesli,Steel Cut,OFF-ST-10001328,46.53,3,0.0,13.028400000000001,2019-12,12.2019,,,5912.0,2019-12-17,2019-12-24,Standard Processing,,
5975,CA-2019-135636,2019-10-08,Standard Class,DB-13615,Doug Bickford,Email,United States,Charlotte,North Carolina,28205.0,South,Power Muesli,Steel Cut,OFF-ST-10000676,387.72,5,0.2,-67.85100000000003,2019-10,10.2019,2019-10-21,Doug Bickford,5975.0,2019-10-08,2019-10-16,Standard Processing,,
5982,CA-2017-117765,2017-09-07,Standard Class,RB-19465,Rick Bensley,Facebook,United States,Tulsa,Oklahoma,74133.0,Central,Power Muesli,Steel Cut,OFF-ST-10003327,19.86,2,0.0,5.759399999999998,2017-09,09.2017,,,,,,,,
6039,CA-2019-131205,2019-09-04,Standard Class,AA-10645,Anna Andreadi,Email,United States,Georgetown,Kentucky,40324.0,South,Power Muesli,Steel Cut,OFF-ST-10002583,129.92,4,0.0,5.196799999999996,2019-09,09.2019,,,6037.0,2019-09-04,2019-09-11,Standard Processing,2019-09-09,2019-09-11
6061,CA-2018-134201,2018-04-10,Standard Class,EH-14125,Eugene Hildebrand,Facebook,United States,Rochester,New York,14609.0,East,Power Muesli,Steel Cut,OFF-ST-10001476,142.04,4,0.0,38.35080000000001,2018-04,04.2018,,,,,,,,
6076,CA-2020-121398,2020-12-25,Standard Class,FH-14365,Fred Hopkins,Sales,United States,Los Angeles,California,90008.0,West,Power Muesli,Steel Cut,OFF-ST-10002756,270.62,2,0.0,2.706200000000024,2020-12,12.2020,,,6075.0,2020-12-25,2020-12-30,Standard Processing,,
6081,CA-2020-154676,2020-08-05,First Class,NZ-18565,Nick Zandusky,Facebook,United States,Houston,Texas,77070.0,Central,Power Muesli,Steel Cut,OFF-ST-10001172,151.056,9,0.2,7.552799999999998,2020-08,08.2020,,,6081.0,2020-08-05,2020-08-10,Express,,
6123,CA-2020-152660,2020-12-04,Standard Class,CB-12415,Christy Brittain,Email,United States,Chicago,Illinois,60610.0,Central,Power Muesli,Steel Cut,OFF-ST-10000532,61.568,2,0.2,4.6175999999999995,2020-12,12.2020,,,6123.0,2020-12-04,2020-12-11,Standard Processing,,
6140,US-2018-113593,2018-04-18,First Class,NC-18415,Nathan Cano,Email,United States,Santa Maria,California,93454.0,West,Power Muesli,Steel Cut,OFF-ST-10000532,115.44,3,0.0,30.0144,2018-04,04.2018,,,,,,,,
6153,CA-2020-139437,2020-07-03,Standard Class,RD-19585,Rob Dowd,Email,United States,Los Angeles,California,90004.0,West,Power Muesli,Steel Cut,OFF-ST-10002485,87.92,4,0.0,0.8791999999999973,2020-07,07.2020,,,6153.0,2020-07-03,2020-07-10,Standard Processing,,
6155,CA-2020-151484,2020-04-20,First Class,CV-12805,Cynthia Voltz,Sales,United States,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Steel Cut,OFF-ST-10002370,51.336000000000006,3,0.2,5.775299999999996,2020-04,04.2020,,,6154.0,2020-04-20,2020-04-24,Express,,
6160,CA-2019-161025,2019-12-03,Standard Class,GM-14440,Gary McGarr,Email,United States,Los Angeles,California,90049.0,West,Power Muesli,Steel Cut,OFF-ST-10001932,772.68,4,0.0,108.17520000000002,2019-12,12.2019,2019-12-16,Gary McGarr,6160.0,2019-12-03,2019-12-11,Standard Processing,,
6187,CA-2018-138954,2018-11-15,First Class,MH-17785,Maya Herman,Sales,United States,New York City,New York,10035.0,East,Power Muesli,Steel Cut,OFF-ST-10003058,70.94999999999999,3,0.0,20.575499999999998,2018-11,11.2018,,,,,,,,
6192,CA-2020-107986,2020-12-13,First Class,MW-18220,Mitch Webber,Email,United States,Seattle,Washington,98103.0,West,Power Muesli,Steel Cut,OFF-ST-10001325,31.44,3,0.0,8.488800000000001,2020-12,12.2020,,,6192.0,2020-12-13,2020-12-14,Express,,
6209,CA-2020-148138,2020-09-29,Standard Class,ME-18010,Michelle Ellison,Sales,United States,Marion,Ohio,43302.0,East,Power Muesli,Steel Cut,OFF-ST-10000563,51.168000000000006,2,0.2,-6.396000000000001,2020-09,09.2020,,,6209.0,2020-09-29,2020-10-07,Standard Processing,,
6211,CA-2020-119809,2020-08-18,Standard Class,YS-21880,Yana Sorensen,Sales,United States,Seattle,Washington,98103.0,West,Power Muesli,Steel Cut,OFF-ST-10003306,1000.0200000000001,7,0.0,290.0057999999999,2020-08,08.2020,,,6210.0,2020-08-18,2020-08-26,Standard Processing,,
